gia ton kivo 
	akmi		emvadon		xwritikotita		xwritikotita/kostos 
14.773350		2742.633301		10129.469727		2742633.250000		0.003693 
14.774350		2743.004639		10131.528320		2743004.750000		0.003694 
14.775351		2743.376221		10133.585938		2743376.250000		0.003694 
14.776351		2743.747559		10135.644531		2743747.500000		0.003694 
14.777351		2744.119141		10137.703125		2744119.250000		0.003694 
14.778352		2744.490723		10139.762695		2744490.750000		0.003695 
14.779352		2744.862305		10141.822266		2744862.250000		0.003695 
14.780353		2745.233887		10143.881836		2745234.000000		0.003695 
14.781353		2745.605713		10145.941406		2745605.750000		0.003695 
14.782353		2745.977295		10148.001953		2745977.250000		0.003696 
14.783354		2746.348877		10150.061523		2746349.000000		0.003696 
14.784354		2746.720703		10152.123047		2746720.750000		0.003696 
14.785355		2747.092285		10154.183594		2747092.250000		0.003696 
14.786355		2747.464111		10156.245117		2747464.000000		0.003697 
14.787355		2747.835938		10158.306641		2747836.000000		0.003697 
14.788356		2748.207764		10160.368164		2748207.750000		0.003697 
14.789356		2748.579590		10162.430664		2748579.500000		0.003697 
14.790357		2748.951416		10164.493164		2748951.500000		0.003698 
14.791357		2749.323242		10166.555664		2749323.250000		0.003698 
14.792357		2749.695312		10168.618164		2749695.250000		0.003698 
14.793358		2750.067139		10170.681641		2750067.250000		0.003698 
14.794358		2750.439209		10172.745117		2750439.250000		0.003699 
14.795359		2750.811035		10174.809570		2750811.000000		0.003699 
14.796359		2751.183105		10176.873047		2751183.000000		0.003699 
14.797359		2751.555176		10178.937500		2751555.250000		0.003699 
14.798360		2751.927246		10181.001953		2751927.250000		0.003700 
14.799360		2752.299316		10183.067383		2752299.250000		0.003700 
14.800361		2752.671387		10185.132812		2752671.500000		0.003700 
14.801361		2753.043457		10187.198242		2753043.500000		0.003700 
14.802361		2753.415771		10189.263672		2753415.750000		0.003701 
14.803362		2753.787842		10191.330078		2753787.750000		0.003701 
14.804362		2754.160156		10193.396484		2754160.250000		0.003701 
14.805363		2754.532227		10195.462891		2754532.250000		0.003701 
14.806363		2754.904541		10197.529297		2754904.500000		0.003702 
14.807364		2755.276855		10199.596680		2755276.750000		0.003702 
14.808364		2755.649170		10201.664062		2755649.250000		0.003702 
14.809364		2756.021484		10203.731445		2756021.500000		0.003702 
14.810365		2756.393799		10205.799805		2756393.750000		0.003703 
14.811365		2756.766357		10207.868164		2756766.250000		0.003703 
14.812366		2757.138672		10209.936523		2757138.750000		0.003703 
14.813366		2757.511230		10212.005859		2757511.250000		0.003703 
14.814366		2757.883545		10214.074219		2757883.500000		0.003704 
14.815367		2758.256104		10216.143555		2758256.000000		0.003704 
14.816367		2758.628662		10218.213867		2758628.750000		0.003704 
14.817368		2759.001221		10220.283203		2759001.250000		0.003704 
14.818368		2759.373779		10222.353516		2759373.750000		0.003705 
14.819368		2759.746338		10224.423828		2759746.250000		0.003705 
14.820369		2760.118896		10226.495117		2760119.000000		0.003705 
14.821369		2760.491455		10228.566406		2760491.500000		0.003705 
14.822370		2760.864258		10230.637695		2760864.250000		0.003706 
14.823370		2761.236816		10232.708984		2761236.750000		0.003706 
14.824370		2761.609619		10234.781250		2761609.500000		0.003706 
14.825371		2761.982422		10236.853516		2761982.500000		0.003706 
14.826371		2762.355225		10238.925781		2762355.250000		0.003707 
14.827372		2762.728027		10240.998047		2762728.000000		0.003707 
14.828372		2763.100830		10243.071289		2763100.750000		0.003707 
14.829372		2763.473633		10245.144531		2763473.750000		0.003707 
14.830373		2763.846436		10247.218750		2763846.500000		0.003708 
14.831373		2764.219238		10249.291992		2764219.250000		0.003708 
14.832374		2764.592285		10251.366211		2764592.250000		0.003708 
14.833374		2764.965088		10253.440430		2764965.000000		0.003708 
14.834374		2765.338135		10255.515625		2765338.250000		0.003709 
14.835375		2765.711182		10257.590820		2765711.250000		0.003709 
14.836375		2766.084229		10259.666016		2766084.250000		0.003709 
14.837376		2766.457275		10261.741211		2766457.250000		0.003709 
14.838376		2766.830322		10263.817383		2766830.250000		0.003710 
14.839376		2767.203369		10265.893555		2767203.250000		0.003710 
14.840377		2767.576416		10267.969727		2767576.500000		0.003710 
14.841377		2767.949707		10270.045898		2767949.750000		0.003710 
14.842378		2768.322754		10272.123047		2768322.750000		0.003711 
14.843378		2768.696045		10274.200195		2768696.000000		0.003711 
14.844378		2769.069092		10276.278320		2769069.000000		0.003711 
14.845379		2769.442383		10278.355469		2769442.500000		0.003711 
14.846379		2769.815674		10280.433594		2769815.750000		0.003712 
14.847380		2770.188965		10282.511719		2770189.000000		0.003712 
14.848380		2770.562256		10284.590820		2770562.250000		0.003712 
14.849380		2770.935791		10286.669922		2770935.750000		0.003712 
14.850381		2771.309082		10288.749023		2771309.000000		0.003713 
14.851381		2771.682373		10290.828125		2771682.250000		0.003713 
14.852382		2772.055908		10292.908203		2772056.000000		0.003713 
14.853382		2772.429199		10294.988281		2772429.250000		0.003713 
14.854383		2772.802734		10297.068359		2772802.750000		0.003714 
14.855383		2773.176270		10299.148438		2773176.250000		0.003714 
14.856383		2773.549805		10301.229492		2773549.750000		0.003714 
14.857384		2773.923340		10303.310547		2773923.250000		0.003714 
14.858384		2774.296875		10305.392578		2774297.000000		0.003715 
14.859385		2774.670410		10307.473633		2774670.500000		0.003715 
14.860385		2775.044189		10309.555664		2775044.250000		0.003715 
14.861385		2775.417725		10311.638672		2775417.750000		0.003715 
14.862386		2775.791504		10313.720703		2775791.500000		0.003716 
14.863386		2776.165039		10315.803711		2776165.000000		0.003716 
14.864387		2776.538818		10317.886719		2776538.750000		0.003716 
14.865387		2776.912598		10319.969727		2776912.500000		0.003716 
14.866387		2777.286377		10322.053711		2777286.500000		0.003717 
14.867388		2777.660156		10324.137695		2777660.250000		0.003717 
14.868388		2778.033936		10326.221680		2778034.000000		0.003717 
14.869389		2778.407959		10328.306641		2778408.000000		0.003717 
14.870389		2778.781738		10330.391602		2778781.750000		0.003718 
14.871389		2779.155518		10332.476562		2779155.500000		0.003718 
14.872390		2779.529541		10334.561523		2779529.500000		0.003718 
14.873390		2779.903564		10336.647461		2779903.500000		0.003718 
14.874391		2780.277344		10338.733398		2780277.250000		0.003719 
14.875391		2780.651367		10340.819336		2780651.250000		0.003719 
14.876391		2781.025391		10342.906250		2781025.500000		0.003719 
14.877392		2781.399414		10344.992188		2781399.500000		0.003719 
14.878392		2781.773682		10347.080078		2781773.750000		0.003720 
14.879393		2782.147705		10349.166992		2782147.750000		0.003720 
14.880393		2782.521729		10351.254883		2782521.750000		0.003720 
14.881393		2782.895996		10353.342773		2782896.000000		0.003720 
14.882394		2783.270020		10355.430664		2783270.000000		0.003721 
14.883394		2783.644287		10357.518555		2783644.250000		0.003721 
14.884395		2784.018555		10359.607422		2784018.500000		0.003721 
14.885395		2784.392822		10361.696289		2784392.750000		0.003721 
14.886395		2784.767090		10363.786133		2784767.000000		0.003722 
14.887396		2785.141357		10365.875977		2785141.250000		0.003722 
14.888396		2785.515625		10367.965820		2785515.500000		0.003722 
14.889397		2785.890137		10370.055664		2785890.250000		0.003722 
14.890397		2786.264404		10372.145508		2786264.500000		0.003723 
14.891397		2786.638916		10374.236328		2786639.000000		0.003723 
14.892398		2787.013184		10376.327148		2787013.250000		0.003723 
14.893398		2787.387695		10378.418945		2787387.750000		0.003723 
14.894399		2787.762207		10380.510742		2787762.250000		0.003724 
14.895399		2788.136719		10382.602539		2788136.750000		0.003724 
14.896399		2788.511230		10384.694336		2788511.250000		0.003724 
14.897400		2788.885742		10386.787109		2788885.750000		0.003724 
14.898400		2789.260254		10388.878906		2789260.250000		0.003725 
14.899401		2789.635010		10390.972656		2789635.000000		0.003725 
14.900401		2790.009521		10393.065430		2790009.500000		0.003725 
14.901402		2790.384277		10395.159180		2790384.250000		0.003725 
14.902402		2790.758789		10397.252930		2790758.750000		0.003726 
14.903402		2791.133545		10399.346680		2791133.500000		0.003726 
14.904403		2791.508301		10401.441406		2791508.250000		0.003726 
14.905403		2791.883057		10403.536133		2791883.000000		0.003726 
14.906404		2792.257812		10405.630859		2792257.750000		0.003727 
14.907404		2792.632568		10407.725586		2792632.500000		0.003727 
14.908404		2793.007568		10409.821289		2793007.500000		0.003727 
14.909405		2793.382324		10411.916992		2793382.250000		0.003727 
14.910405		2793.757324		10414.012695		2793757.250000		0.003728 
14.911406		2794.132080		10416.109375		2794132.000000		0.003728 
14.912406		2794.507080		10418.206055		2794507.000000		0.003728 
14.913406		2794.882080		10420.302734		2794882.000000		0.003728 
14.914407		2795.257080		10422.400391		2795257.000000		0.003729 
14.915407		2795.632080		10424.497070		2795632.000000		0.003729 
14.916408		2796.007080		10426.594727		2796007.000000		0.003729 
14.917408		2796.382080		10428.693359		2796382.000000		0.003729 
14.918408		2796.757080		10430.791016		2796757.000000		0.003730 
14.919409		2797.132324		10432.889648		2797132.250000		0.003730 
14.920409		2797.507324		10434.988281		2797507.250000		0.003730 
14.921410		2797.882568		10437.087891		2797882.500000		0.003730 
14.922410		2798.257812		10439.187500		2798257.750000		0.003731 
14.923410		2798.632812		10441.287109		2798632.750000		0.003731 
14.924411		2799.008057		10443.386719		2799008.000000		0.003731 
14.925411		2799.383301		10445.487305		2799383.250000		0.003731 
14.926412		2799.758789		10447.587891		2799758.750000		0.003732 
14.927412		2800.134033		10449.688477		2800134.000000		0.003732 
14.928412		2800.509277		10451.790039		2800509.250000		0.003732 
14.929413		2800.884766		10453.890625		2800884.750000		0.003732 
14.930413		2801.260010		10455.992188		2801260.000000		0.003733 
14.931414		2801.635498		10458.094727		2801635.500000		0.003733 
14.932414		2802.010986		10460.196289		2802011.000000		0.003733 
14.933414		2802.386475		10462.298828		2802386.500000		0.003733 
14.934415		2802.761963		10464.402344		2802762.000000		0.003734 
14.935415		2803.137451		10466.504883		2803137.500000		0.003734 
14.936416		2803.512939		10468.608398		2803513.000000		0.003734 
14.937416		2803.888428		10470.711914		2803888.500000		0.003734 
14.938416		2804.263916		10472.816406		2804264.000000		0.003735 
14.939417		2804.639648		10474.919922		2804639.750000		0.003735 
14.940417		2805.015381		10477.024414		2805015.500000		0.003735 
14.941418		2805.390869		10479.128906		2805390.750000		0.003735 
14.942418		2805.766602		10481.234375		2805766.500000		0.003736 
14.943419		2806.142334		10483.339844		2806142.250000		0.003736 
14.944419		2806.518066		10485.445312		2806518.000000		0.003736 
14.945419		2806.893799		10487.550781		2806893.750000		0.003736 
14.946420		2807.269531		10489.657227		2807269.500000		0.003737 
14.947420		2807.645508		10491.763672		2807645.500000		0.003737 
14.948421		2808.021240		10493.870117		2808021.250000		0.003737 
14.949421		2808.396973		10495.977539		2808397.000000		0.003737 
14.950421		2808.772949		10498.084961		2808773.000000		0.003738 
14.951422		2809.148926		10500.192383		2809149.000000		0.003738 
14.952422		2809.524902		10502.299805		2809525.000000		0.003738 
14.953423		2809.900879		10504.408203		2809901.000000		0.003738 
14.954423		2810.276855		10506.516602		2810276.750000		0.003739 
14.955423		2810.652832		10508.625977		2810652.750000		0.003739 
14.956424		2811.028809		10510.734375		2811028.750000		0.003739 
14.957424		2811.404785		10512.843750		2811404.750000		0.003739 
14.958425		2811.781006		10514.953125		2811781.000000		0.003740 
14.959425		2812.156982		10517.063477		2812157.000000		0.003740 
14.960425		2812.533203		10519.172852		2812533.250000		0.003740 
14.961426		2812.909424		10521.283203		2812909.500000		0.003740 
14.962426		2813.285645		10523.394531		2813285.750000		0.003741 
14.963427		2813.661865		10525.504883		2813661.750000		0.003741 
14.964427		2814.038086		10527.616211		2814038.000000		0.003741 
14.965427		2814.414307		10529.728516		2814414.250000		0.003741 
14.966428		2814.790527		10531.839844		2814790.500000		0.003742 
14.967428		2815.166748		10533.952148		2815166.750000		0.003742 
14.968429		2815.543213		10536.064453		2815543.250000		0.003742 
14.969429		2815.919678		10538.176758		2815919.750000		0.003742 
14.970429		2816.295898		10540.290039		2816296.000000		0.003743 
14.971430		2816.672363		10542.403320		2816672.250000		0.003743 
14.972430		2817.048828		10544.516602		2817048.750000		0.003743 
14.973431		2817.425293		10546.630859		2817425.250000		0.003743 
14.974431		2817.801758		10548.744141		2817801.750000		0.003744 
14.975431		2818.178223		10550.858398		2818178.250000		0.003744 
14.976432		2818.554688		10552.973633		2818554.750000		0.003744 
14.977432		2818.931396		10555.087891		2818931.500000		0.003744 
14.978433		2819.307861		10557.203125		2819307.750000		0.003745 
14.979433		2819.684570		10559.319336		2819684.500000		0.003745 
14.980433		2820.061279		10561.434570		2820061.250000		0.003745 
14.981434		2820.437988		10563.550781		2820438.000000		0.003745 
14.982434		2820.814453		10565.666992		2820814.500000		0.003746 
14.983435		2821.191162		10567.784180		2821191.250000		0.003746 
14.984435		2821.568115		10569.900391		2821568.000000		0.003746 
14.985435		2821.944824		10572.017578		2821944.750000		0.003746 
14.986436		2822.321533		10574.135742		2822321.500000		0.003747 
14.987436		2822.698486		10576.252930		2822698.500000		0.003747 
14.988437		2823.075195		10578.371094		2823075.250000		0.003747 
14.989437		2823.452148		10580.489258		2823452.250000		0.003747 
14.990438		2823.828857		10582.608398		2823828.750000		0.003748 
14.991438		2824.205811		10584.726562		2824205.750000		0.003748 
14.992438		2824.582764		10586.845703		2824582.750000		0.003748 
14.993439		2824.959717		10588.965820		2824959.750000		0.003748 
14.994439		2825.336670		10591.084961		2825336.750000		0.003749 
14.995440		2825.713867		10593.205078		2825713.750000		0.003749 
14.996440		2826.090820		10595.325195		2826090.750000		0.003749 
14.997440		2826.468018		10597.446289		2826468.000000		0.003749 
14.998441		2826.844971		10599.566406		2826845.000000		0.003750 
14.999441		2827.222168		10601.687500		2827222.250000		0.003750 
15.000442		2827.599365		10603.809570		2827599.250000		0.003750 
15.001442		2827.976318		10605.930664		2827976.250000		0.003750 
15.002442		2828.353516		10608.052734		2828353.500000		0.003751 
15.003443		2828.730957		10610.175781		2828731.000000		0.003751 
15.004443		2829.108154		10612.297852		2829108.250000		0.003751 
15.005444		2829.485352		10614.420898		2829485.250000		0.003751 
15.006444		2829.862549		10616.543945		2829862.500000		0.003752 
15.007444		2830.239990		10618.666992		2830240.000000		0.003752 
15.008445		2830.617188		10620.791016		2830617.250000		0.003752 
15.009445		2830.994629		10622.915039		2830994.750000		0.003752 
15.010446		2831.372070		10625.039062		2831372.000000		0.003753 
15.011446		2831.749512		10627.164062		2831749.500000		0.003753 
15.012446		2832.126953		10629.288086		2832127.000000		0.003753 
15.013447		2832.504395		10631.413086		2832504.500000		0.003753 
15.014447		2832.881836		10633.539062		2832881.750000		0.003754 
15.015448		2833.259521		10635.665039		2833259.500000		0.003754 
15.016448		2833.636963		10637.790039		2833637.000000		0.003754 
15.017448		2834.014404		10639.916992		2834014.500000		0.003754 
